timepoint_id,timestamp,timeseries
4328,2045_Q3_labor_7h,2045_Q3_labor
4329,2045_Q3_labor_8h,2045_Q3_labor
4330,2045_Q3_labor_9h,2045_Q3_labor
4331,2045_Q3_labor_10h,2045_Q3_labor
4332,2045_Q3_labor_11h,2045_Q3_labor
4333,2045_Q3_labor_12h,2045_Q3_labor
4334,2045_Q3_labor_13h,2045_Q3_labor
4335,2045_Q3_labor_14h,2045_Q3_labor
4336,2045_Q3_labor_15h,2045_Q3_labor
4337,2045_Q3_labor_16h,2045_Q3_labor
4338,2045_Q3_labor_17h,2045_Q3_labor
4339,2045_Q3_labor_18h,2045_Q3_labor
4340,2045_Q3_labor_19h,2045_Q3_labor
4341,2045_Q3_labor_20h,2045_Q3_labor
4342,2045_Q3_labor_21h,2045_Q3_labor
4343,2045_Q3_labor_22h,2045_Q3_labor
4344,2045_Q3_labor_23h,2045_Q3_labor
4345,2045_Q3_holidays_0h,2045_Q3_holidays
4346,2045_Q3_holidays_1h,2045_Q3_holidays
4347,2045_Q3_holidays_2h,2045_Q3_holidays
4348,2045_Q3_holidays_3h,2045_Q3_holidays
4349,2045_Q3_holidays_4h,2045_Q3_holidays
4350,2045_Q3_holidays_5h,2045_Q3_holidays
4351,2045_Q3_holidays_6h,2045_Q3_holidays
4352,2045_Q3_holidays_7h,2045_Q3_holidays
4353,2045_Q3_holidays_8h,2045_Q3_holidays
4354,2045_Q3_holidays_9h,2045_Q3_holidays
4355,2045_Q3_holidays_10h,2045_Q3_holidays
4356,2045_Q3_holidays_11h,2045_Q3_holidays
4357,2045_Q3_holidays_12h,2045_Q3_holidays
4358,2045_Q3_holidays_13h,2045_Q3_holidays
4359,2045_Q3_holidays_14h,2045_Q3_holidays
4360,2045_Q3_holidays_15h,2045_Q3_holidays
4361,2045_Q3_holidays_16h,2045_Q3_holidays
4362,2045_Q3_holidays_17h,2045_Q3_holidays
4363,2045_Q3_holidays_18h,2045_Q3_holidays
4364,2045_Q3_holidays_19h,2045_Q3_holidays
4365,2045_Q3_holidays_20h,2045_Q3_holidays
4366,2045_Q3_holidays_21h,2045_Q3_holidays
4367,2045_Q3_holidays_22h,2045_Q3_holidays
4368,2045_Q3_holidays_23h,2045_Q3_holidays
4369,2045_Q4_labor_0h,2045_Q4_labor
4370,2045_Q4_labor_1h,2045_Q4_labor
4371,2045_Q4_labor_2h,2045_Q4_labor
4372,2045_Q4_labor_3h,2045_Q4_labor
4373,2045_Q4_labor_4h,2045_Q4_labor
4374,2045_Q4_labor_5h,2045_Q4_labor
4375,2045_Q4_labor_6h,2045_Q4_labor
4376,2045_Q4_labor_7h,2045_Q4_labor
4377,2045_Q4_labor_8h,2045_Q4_labor
4378,2045_Q4_labor_9h,2045_Q4_labor
4379,2045_Q4_labor_10h,2045_Q4_labor
4380,2045_Q4_labor_11h,2045_Q4_labor
4381,2045_Q4_labor_12h,2045_Q4_labor
4382,2045_Q4_labor_13h,2045_Q4_labor
4383,2045_Q4_labor_14h,2045_Q4_labor
4384,2045_Q4_labor_15h,2045_Q4_labor
4385,2045_Q4_labor_16h,2045_Q4_labor
4386,2045_Q4_labor_17h,2045_Q4_labor
4387,2045_Q4_labor_18h,2045_Q4_labor
4388,2045_Q4_labor_19h,2045_Q4_labor
4389,2045_Q4_labor_20h,2045_Q4_labor
4390,2045_Q4_labor_21h,2045_Q4_labor
4391,2045_Q4_labor_22h,2045_Q4_labor
4392,2045_Q4_labor_23h,2045_Q4_labor
4393,2045_Q4_holidays_0h,2045_Q4_holidays
4394,2045_Q4_holidays_1h,2045_Q4_holidays
4395,2045_Q4_holidays_2h,2045_Q4_holidays
4396,2045_Q4_holidays_3h,2045_Q4_holidays
4397,2045_Q4_holidays_4h,2045_Q4_holidays
4398,2045_Q4_holidays_5h,2045_Q4_holidays
4399,2045_Q4_holidays_6h,2045_Q4_holidays
4400,2045_Q4_holidays_7h,2045_Q4_holidays
4401,2045_Q4_holidays_8h,2045_Q4_holidays
4402,2045_Q4_holidays_9h,2045_Q4_holidays
4403,2045_Q4_holidays_10h,2045_Q4_holidays
4404,2045_Q4_holidays_11h,2045_Q4_holidays
4405,2045_Q4_holidays_12h,2045_Q4_holidays
4406,2045_Q4_holidays_13h,2045_Q4_holidays
4407,2045_Q4_holidays_14h,2045_Q4_holidays
4408,2045_Q4_holidays_15h,2045_Q4_holidays
4409,2045_Q4_holidays_16h,2045_Q4_holidays
4410,2045_Q4_holidays_17h,2045_Q4_holidays
4411,2045_Q4_holidays_18h,2045_Q4_holidays
4412,2045_Q4_holidays_19h,2045_Q4_holidays
4413,2045_Q4_holidays_20h,2045_Q4_holidays
4414,2045_Q4_holidays_21h,2045_Q4_holidays
4415,2045_Q4_holidays_22h,2045_Q4_holidays
4416,2045_Q4_holidays_23h,2045_Q4_holidays
5185,2050_Q1_labor_0h,2050_Q1_labor
5186,2050_Q1_labor_1h,2050_Q1_labor
5187,2050_Q1_labor_2h,2050_Q1_labor
5188,2050_Q1_labor_3h,2050_Q1_labor
5189,2050_Q1_labor_4h,2050_Q1_labor
5190,2050_Q1_labor_5h,2050_Q1_labor
5191,2050_Q1_labor_6h,2050_Q1_labor
5192,2050_Q1_labor_7h,2050_Q1_labor
5193,2050_Q1_labor_8h,2050_Q1_labor
5194,2050_Q1_labor_9h,2050_Q1_labor
5195,2050_Q1_labor_10h,2050_Q1_labor
5196,2050_Q1_labor_11h,2050_Q1_labor
5197,2050_Q1_labor_12h,2050_Q1_labor
5198,2050_Q1_labor_13h,2050_Q1_labor
5199,2050_Q1_labor_14h,2050_Q1_labor
5200,2050_Q1_labor_15h,2050_Q1_labor
5201,2050_Q1_labor_16h,2050_Q1_labor
5202,2050_Q1_labor_17h,2050_Q1_labor
5203,2050_Q1_labor_18h,2050_Q1_labor
5204,2050_Q1_labor_19h,2050_Q1_labor
5205,2050_Q1_labor_20h,2050_Q1_labor
5206,2050_Q1_labor_21h,2050_Q1_labor
5207,2050_Q1_labor_22h,2050_Q1_labor
5208,2050_Q1_labor_23h,2050_Q1_labor
5209,2050_Q1_holidays_0h,2050_Q1_holidays
5210,2050_Q1_holidays_1h,2050_Q1_holidays
5211,2050_Q1_holidays_2h,2050_Q1_holidays
5212,2050_Q1_holidays_3h,2050_Q1_holidays
5213,2050_Q1_holidays_4h,2050_Q1_holidays
5214,2050_Q1_holidays_5h,2050_Q1_holidays
5215,2050_Q1_holidays_6h,2050_Q1_holidays
5216,2050_Q1_holidays_7h,2050_Q1_holidays
5217,2050_Q1_holidays_8h,2050_Q1_holidays
5218,2050_Q1_holidays_9h,2050_Q1_holidays
5219,2050_Q1_holidays_10h,2050_Q1_holidays
5220,2050_Q1_holidays_11h,2050_Q1_holidays
5221,2050_Q1_holidays_12h,2050_Q1_holidays
5222,2050_Q1_holidays_13h,2050_Q1_holidays
5223,2050_Q1_holidays_14h,2050_Q1_holidays
5224,2050_Q1_holidays_15h,2050_Q1_holidays
5225,2050_Q1_holidays_16h,2050_Q1_holidays
5226,2050_Q1_holidays_17h,2050_Q1_holidays
5227,2050_Q1_holidays_18h,2050_Q1_holidays
5228,2050_Q1_holidays_19h,2050_Q1_holidays
5229,2050_Q1_holidays_20h,2050_Q1_holidays
5230,2050_Q1_holidays_21h,2050_Q1_holidays
5231,2050_Q1_holidays_22h,2050_Q1_holidays
5232,2050_Q1_holidays_23h,2050_Q1_holidays
5233,2050_Q2_labor_0h,2050_Q2_labor
5234,2050_Q2_labor_1h,2050_Q2_labor
5235,2050_Q2_labor_2h,2050_Q2_labor
5236,2050_Q2_labor_3h,2050_Q2_labor
5237,2050_Q2_labor_4h,2050_Q2_labor
5238,2050_Q2_labor_5h,2050_Q2_labor
5239,2050_Q2_labor_6h,2050_Q2_labor
5240,2050_Q2_labor_7h,2050_Q2_labor
5241,2050_Q2_labor_8h,2050_Q2_labor
5242,2050_Q2_labor_9h,2050_Q2_labor
5243,2050_Q2_labor_10h,2050_Q2_labor
5244,2050_Q2_labor_11h,2050_Q2_labor
5245,2050_Q2_labor_12h,2050_Q2_labor
5246,2050_Q2_labor_13h,2050_Q2_labor
5247,2050_Q2_labor_14h,2050_Q2_labor
5248,2050_Q2_labor_15h,2050_Q2_labor
5249,2050_Q2_labor_16h,2050_Q2_labor
5250,2050_Q2_labor_17h,2050_Q2_labor
5251,2050_Q2_labor_18h,2050_Q2_labor
5252,2050_Q2_labor_19h,2050_Q2_labor
5253,2050_Q2_labor_20h,2050_Q2_labor
5254,2050_Q2_labor_21h,2050_Q2_labor
5255,2050_Q2_labor_22h,2050_Q2_labor
5256,2050_Q2_labor_23h,2050_Q2_labor
5257,2050_Q2_holidays_0h,2050_Q2_holidays
5258,2050_Q2_holidays_1h,2050_Q2_holidays
5259,2050_Q2_holidays_2h,2050_Q2_holidays
5260,2050_Q2_holidays_3h,2050_Q2_holidays
5261,2050_Q2_holidays_4h,2050_Q2_holidays
5262,2050_Q2_holidays_5h,2050_Q2_holidays
5263,2050_Q2_holidays_6h,2050_Q2_holidays
5264,2050_Q2_holidays_7h,2050_Q2_holidays
5265,2050_Q2_holidays_8h,2050_Q2_holidays
5266,2050_Q2_holidays_9h,2050_Q2_holidays
5267,2050_Q2_holidays_10h,2050_Q2_holidays
5268,2050_Q2_holidays_11h,2050_Q2_holidays
5269,2050_Q2_holidays_12h,2050_Q2_holidays
5270,2050_Q2_holidays_13h,2050_Q2_holidays
5271,2050_Q2_holidays_14h,2050_Q2_holidays
5272,2050_Q2_holidays_15h,2050_Q2_holidays
5273,2050_Q2_holidays_16h,2050_Q2_holidays
5274,2050_Q2_holidays_17h,2050_Q2_holidays
5275,2050_Q2_holidays_18h,2050_Q2_holidays
5276,2050_Q2_holidays_19h,2050_Q2_holidays
5277,2050_Q2_holidays_20h,2050_Q2_holidays
5278,2050_Q2_holidays_21h,2050_Q2_holidays
5279,2050_Q2_holidays_22h,2050_Q2_holidays
5280,2050_Q2_holidays_23h,2050_Q2_holidays
5281,2050_Q3_labor_0h,2050_Q3_labor
5282,2050_Q3_labor_1h,2050_Q3_labor
5283,2050_Q3_labor_2h,2050_Q3_labor
5284,2050_Q3_labor_3h,2050_Q3_labor
5285,2050_Q3_labor_4h,2050_Q3_labor
5286,2050_Q3_labor_5h,2050_Q3_labor
5287,2050_Q3_labor_6h,2050_Q3_labor
5288,2050_Q3_labor_7h,2050_Q3_labor
5289,2050_Q3_labor_8h,2050_Q3_labor
5290,2050_Q3_labor_9h,2050_Q3_labor
5291,2050_Q3_labor_10h,2050_Q3_labor
5292,2050_Q3_labor_11h,2050_Q3_labor
5293,2050_Q3_labor_12h,2050_Q3_labor
5294,2050_Q3_labor_13h,2050_Q3_labor
5295,2050_Q3_labor_14h,2050_Q3_labor
5296,2050_Q3_labor_15h,2050_Q3_labor
5297,2050_Q3_labor_16h,2050_Q3_labor
5298,2050_Q3_labor_17h,2050_Q3_labor
5299,2050_Q3_labor_18h,2050_Q3_labor
5300,2050_Q3_labor_19h,2050_Q3_labor
5301,2050_Q3_labor_20h,2050_Q3_labor
5302,2050_Q3_labor_21h,2050_Q3_labor
5303,2050_Q3_labor_22h,2050_Q3_labor
5304,2050_Q3_labor_23h,2050_Q3_labor
5305,2050_Q3_holidays_0h,2050_Q3_holidays
5306,2050_Q3_holidays_1h,2050_Q3_holidays
5307,2050_Q3_holidays_2h,2050_Q3_holidays
5308,2050_Q3_holidays_3h,2050_Q3_holidays
5309,2050_Q3_holidays_4h,2050_Q3_holidays
5310,2050_Q3_holidays_5h,2050_Q3_holidays
5311,2050_Q3_holidays_6h,2050_Q3_holidays
5312,2050_Q3_holidays_7h,2050_Q3_holidays
5313,2050_Q3_holidays_8h,2050_Q3_holidays
5314,2050_Q3_holidays_9h,2050_Q3_holidays
5315,2050_Q3_holidays_10h,2050_Q3_holidays
5316,2050_Q3_holidays_11h,2050_Q3_holidays
5317,2050_Q3_holidays_12h,2050_Q3_holidays
5318,2050_Q3_holidays_13h,2050_Q3_holidays
5319,2050_Q3_holidays_14h,2050_Q3_holidays
5320,2050_Q3_holidays_15h,2050_Q3_holidays
5321,2050_Q3_holidays_16h,2050_Q3_holidays
5322,2050_Q3_holidays_17h,2050_Q3_holidays
5323,2050_Q3_holidays_18h,2050_Q3_holidays
5324,2050_Q3_holidays_19h,2050_Q3_holidays
5325,2050_Q3_holidays_20h,2050_Q3_holidays
5326,2050_Q3_holidays_21h,2050_Q3_holidays
5327,2050_Q3_holidays_22h,2050_Q3_holidays
5328,2050_Q3_holidays_23h,2050_Q3_holidays
5329,2050_Q4_labor_0h,2050_Q4_labor
5330,2050_Q4_labor_1h,2050_Q4_labor
5331,2050_Q4_labor_2h,2050_Q4_labor
5332,2050_Q4_labor_3h,2050_Q4_labor
5333,2050_Q4_labor_4h,2050_Q4_labor
5334,2050_Q4_labor_5h,2050_Q4_labor
5335,2050_Q4_labor_6h,2050_Q4_labor
5336,2050_Q4_labor_7h,2050_Q4_labor
5337,2050_Q4_labor_8h,2050_Q4_labor
5338,2050_Q4_labor_9h,2050_Q4_labor
5339,2050_Q4_labor_10h,2050_Q4_labor
5340,2050_Q4_labor_11h,2050_Q4_labor
5341,2050_Q4_labor_12h,2050_Q4_labor
5342,2050_Q4_labor_13h,2050_Q4_labor
5343,2050_Q4_labor_14h,2050_Q4_labor
5344,2050_Q4_labor_15h,2050_Q4_labor
5345,2050_Q4_labor_16h,2050_Q4_labor
5346,2050_Q4_labor_17h,2050_Q4_labor
5347,2050_Q4_labor_18h,2050_Q4_labor
5348,2050_Q4_labor_19h,2050_Q4_labor
5349,2050_Q4_labor_20h,2050_Q4_labor
5350,2050_Q4_labor_21h,2050_Q4_labor
5351,2050_Q4_labor_22h,2050_Q4_labor
5352,2050_Q4_labor_23h,2050_Q4_labor
5353,2050_Q4_holidays_0h,2050_Q4_holidays
5354,2050_Q4_holidays_1h,2050_Q4_holidays
5355,2050_Q4_holidays_2h,2050_Q4_holidays
5356,2050_Q4_holidays_3h,2050_Q4_holidays
5357,2050_Q4_holidays_4h,2050_Q4_holidays
5358,2050_Q4_holidays_5h,2050_Q4_holidays
5359,2050_Q4_holidays_6h,2050_Q4_holidays
5360,2050_Q4_holidays_7h,2050_Q4_holidays
5361,2050_Q4_holidays_8h,2050_Q4_holidays
5362,2050_Q4_holidays_9h,2050_Q4_holidays
5363,2050_Q4_holidays_10h,2050_Q4_holidays
5364,2050_Q4_holidays_11h,2050_Q4_holidays
5365,2050_Q4_holidays_12h,2050_Q4_holidays
5366,2050_Q4_holidays_13h,2050_Q4_holidays
5367,2050_Q4_holidays_14h,2050_Q4_holidays
5368,2050_Q4_holidays_15h,2050_Q4_holidays
5369,2050_Q4_holidays_16h,2050_Q4_holidays
5370,2050_Q4_holidays_17h,2050_Q4_holidays
5371,2050_Q4_holidays_18h,2050_Q4_holidays
5372,2050_Q4_holidays_19h,2050_Q4_holidays
5373,2050_Q4_holidays_20h,2050_Q4_holidays
5374,2050_Q4_holidays_21h,2050_Q4_holidays
5375,2050_Q4_holidays_22h,2050_Q4_holidays
5376,2050_Q4_holidays_23h,2050_Q4_holidays
